DeliveryKey,DateKey,ShipmentKey,StatusKey,DistanceKm,OnTimeFlag
100775,20240528,8998,1,427.14,1
100776,20240217,24748,1,337.5,1
100777,20251219,30743,1,195.4,1
100778,20240821,3770,1,154.46,0
100779,20240117,17229,1,24.19,1
100780,20231121,9328,1,202.27,1
100781,20250711,20557,1,295.21,1
100782,20250330,21097,1,352.54,1
100783,20240204,19358,1,239.11,1
100784,20230415,14599,1,420.42,1
100785,20240625,29270,1,235.05,1
100786,20230208,23210,1,49.36,1
100787,20240321,17465,2,291.22,1
100788,20240929,26084,1,282.11,1
100789,20240709,13858,1,229.66,1
100790,20240414,15925,1,368.51,1
100791,20250119,29974,1,246.31,1
100792,20230501,3678,1,435.35,1
100793,20250731,27180,2,94.72,1
100794,20230505,33311,1,110.9,1
100795,20251214,30629,1,97.23,1
100796,20251018,31989,1,392.61,1
100797,20230929,6716,2,124.17,1
100798,20250503,24191,1,226.53,1
100799,20240525,2339,4,304.37,1
100800,20250920,10159,1,433.53,1
100801,20231129,25721,3,210.02,1
100802,20240402,79,1,249.49,1
100803,20240629,28465,1,279.4,1
100804,20230619,4627,1,416.49,1
100805,20231230,10950,1,365.74,1
100806,20240217,7708,2,302.29,1
100807,20240327,10273,1,117.98,1
100808,20230227,15774,1,267.04,0
100809,20240327,15489,1,215.64,1
100810,20250814,768,1,271.13,1
100811,20231123,18626,1,134.82,1
100812,20250719,34280,1,229.94,1
100813,20230511,21991,1,394.42,1
100814,20250313,854,1,305.99,1
100815,20230502,34888,1,116.52,1
100816,20240329,16713,1,125.02,1
100817,20251229,31371,1,266.09,0
100818,20240411,17715,1,158.98,1
100819,20240919,4283,1,60.0,1
100820,20240520,23735,1,332.92,1
100821,20230116,19958,1,270.15,1
100822,20240707,26253,1,282.33,1
100823,20250919,33337,1,338.3,1
100824,20240217,1210,1,367.98,1
100825,20251007,7641,1,248.61,0
100826,20241201,7005,4,411.56,1
100827,20250903,6139,1,115.1,0
100828,20241213,33742,1,186.39,0
100829,20250222,15154,1,94.68,1
100830,20230225,8637,1,289.26,1
100831,20241227,33616,1,236.11,1
100832,20250728,12307,1,213.25,1
100833,20251126,7448,1,62.44,1
100834,20250301,25225,1,260.09,1
100835,20230214,8473,2,155.31,1
100836,20250812,3141,1,429.59,0
100837,20241219,2731,1,288.77,1
100838,20230428,24601,3,268.3,1
100839,20231012,11753,1,346.34,1
100840,20240419,22272,1,180.31,0
100841,20230825,23864,1,97.71,1
100842,20240703,17110,4,162.94,1
100843,20250805,17653,1,76.4,1
100844,20240722,2333,1,198.92,1
100845,20250908,3690,1,200.05,1
100846,20230426,5473,1,402.34,1
100847,20240921,5086,1,367.44,1
100848,20230513,12350,1,348.66,1
100849,20251030,34745,1,258.86,1
100850,20250510,18806,1,352.15,1
100851,20240220,30659,1,282.47,1
100852,20240817,26690,1,347.83,1
100853,20231028,11239,1,75.85,1
100854,20241012,17524,1,316.18,1
100855,20230704,24284,4,175.69,1
100856,20230104,25493,1,286.85,1
100857,20250322,34699,1,446.16,1
100858,20240613,7823,3,289.47,1
100859,20240415,19213,2,194.47,1
100860,20240906,31820,1,237.43,1
100861,20250130,25783,1,351.53,1
100862,20250910,32728,1,343.64,1
100863,20240622,23273,1,229.0,1
100864,20241101,32412,1,364.58,1
100865,20231016,31818,1,301.04,1
100866,20250805,29054,1,403.52,1
100867,20250717,12261,1,33.58,1
100868,20231007,24319,1,273.26,1
100869,20240716,1074,1,377.63,1
100870,20230508,25169,1,134.34,1
100871,20240405,20288,1,187.5,0
100872,20240712,18409,1,405.5,1
100873,20250501,6631,1,313.13,1
100874,20240528,3986,1,297.17,1
100875,20230110,20003,1,384.9,1
100876,20230104,25114,1,45.45,1
100877,20230906,30751,1,153.15,1
100878,20230401,17226,1,407.76,1
100879,20241003,3482,1,431.27,1
100880,20251026,19328,1,85.7,1
100881,20230516,12824,2,178.89,1
100882,20240805,7876,1,204.39,1
100883,20250221,19382,4,218.69,1
100884,20230607,25270,1,335.95,1
100885,20240521,31536,2,252.98,1
100886,20250504,28076,1,189.52,1
100887,20250807,15862,1,262.42,1
100888,20240831,33978,1,359.4,0
100889,20231026,8371,1,436.22,1
100890,20241224,24377,1,275.09,1
100891,20230418,22665,1,365.02,1
100892,20230805,12186,1,366.62,1
100893,20230407,28349,1,419.01,1
100894,20230314,843,1,158.65,1
100895,20241002,66,1,439.18,1
100896,20230630,20949,1,352.65,1
100897,20240327,11199,1,408.99,1
100898,20250426,25115,1,362.95,1
100899,20230808,12498,4,407.67,1
100900,20250419,10797,1,82.13,1
100901,20251201,24226,1,24.25,0
100902,20231220,2722,1,130.99,1
100903,20230619,2625,2,183.76,1
100904,20251111,25353,1,13.57,1
100905,20250704,22312,1,146.61,1
100906,20240209,23136,1,60.59,0
100907,20230111,14240,1,371.93,1
100908,20240918,23471,1,54.93,1
100909,20250415,34121,1,90.11,1
100910,20250225,15250,4,208.1,1
100911,20241028,4941,3,377.75,1
100912,20230410,6132,1,428.86,1
100913,20240406,27882,1,32.82,1
100914,20240530,34878,1,49.03,1
100915,20241103,115,1,105.01,1
100916,20240811,22104,1,325.6,1
100917,20230401,24801,1,152.09,1
100918,20240207,13069,1,34.55,1
100919,20251127,10220,1,354.03,1
100920,20250329,1691,1,184.67,1
100921,20250706,31337,1,11.28,1
100922,20250211,10581,1,344.03,0
100923,20250731,27390,1,171.25,1
100924,20241012,2692,3,302.55,1
100925,20231223,14602,1,157.57,1
100926,20250222,29936,1,43.64,1
100927,20231022,12610,1,288.43,1
100928,20250309,17474,1,85.14,1
100929,20250831,23667,2,144.0,1
100930,20230322,20015,1,351.76,1
100931,20240314,4167,1,227.17,1
100932,20240510,3519,1,44.49,0
100933,20240626,8243,3,88.57,1
100934,20250522,29803,1,86.64,0
100935,20230528,17140,1,261.37,1
100936,20240715,24887,1,222.13,1
100937,20250825,33311,1,142.05,1
100938,20250107,34705,1,446.45,1
100939,20230708,24642,1,126.63,1
100940,20230407,11262,1,216.6,1
100941,20251103,10142,1,140.76,1
100942,20250417,8277,1,174.15,0
100943,20240215,3873,3,144.11,1
100944,20231201,4623,1,66.46,1
100945,20250804,34048,1,433.45,0
100946,20230525,9468,1,350.89,1
100947,20230520,7146,1,354.07,1
100948,20230510,25883,1,10.89,1
100949,20240414,19419,1,219.87,1
100950,20240206,33850,2,223.1,1
100951,20241001,14344,1,64.65,1
100952,20230330,12321,1,278.33,1
100953,20241223,29966,1,89.83,1
100954,20240623,28598,3,415.78,1
100955,20230220,8587,1,70.77,1
100956,20251124,5352,1,122.99,0
100957,20250101,2080,1,83.51,1
100958,20250415,138,1,305.51,1
100959,20230220,9298,1,298.05,1
100960,20241224,7887,1,295.31,1
100961,20250723,7124,3,149.5,1
100962,20241211,16197,1,98.04,1
100963,20251206,5730,1,393.99,1
100964,20240111,17275,1,137.69,1
100965,20250510,13404,1,242.58,1
100966,20241024,24158,3,178.05,1
100967,20251121,23537,1,215.47,1
100968,20251030,18332,1,390.29,1
100969,20251102,29591,3,318.77,1
100970,20250307,22674,1,261.05,1
100971,20250705,15418,1,40.85,1
100972,20241025,10842,1,246.62,1
100973,20241222,29860,1,77.1,1
100974,20240211,4653,1,158.43,1
100975,20240101,13031,1,209.3,1
100976,20240503,26049,1,294.59,0
100977,20250102,1524,1,21.83,1
100978,20240830,4065,1,225.26,1
100979,20240629,25264,1,308.1,0
100980,20240417,5569,1,300.78,1
100981,20231101,33521,1,279.86,1
100982,20231021,15385,1,237.22,1
100983,20250728,32935,1,78.61,1
100984,20250930,23972,1,215.04,1
100985,20230714,16978,1,315.94,1
100986,20251114,16412,1,10.28,1
100987,20250212,13422,1,238.06,1
100988,20250812,25436,1,116.61,1
100989,20241106,9715,1,336.76,1
100990,20231108,11978,1,270.04,1
100991,20230301,21923,1,55.17,1
100992,20250830,30378,1,325.78,1
100993,20251111,3413,1,107.5,0
100994,20241026,15147,1,17.41,1
100995,20230616,27428,1,425.96,1
100996,20250711,12198,1,448.63,1
100997,20241105,10421,4,112.37,1
100998,20230413,14432,1,232.8,1
100999,20251011,16416,1,27.72,1
101000,20230625,5970,1,404.5,0
101001,20240724,19528,4,163.65,0
101002,20230409,11773,1,184.43,1
101003,20240505,14757,1,249.05,1
101004,20250727,28093,1,171.49,1
101005,20250408,880,1,117.51,0
101006,20250130,21681,3,438.04,1
101007,20240410,4215,1,297.09,1
101008,20250411,10023,1,233.29,1
101009,20240822,32780,1,234.1,1
101010,20240709,23965,1,216.39,1
101011,20250218,3351,1,144.32,1
101012,20240619,9399,1,57.09,0
101013,20230117,29225,1,393.83,1
101014,20240731,2977,1,259.58,1
101015,20230621,3285,1,175.28,1
101016,20231021,8567,1,85.01,1
101017,20230825,2446,1,286.17,1
101018,20240430,29605,1,226.71,1
101019,20230223,9717,1,12.06,1
101020,20250824,8360,1,165.63,1
101021,20240609,4080,1,41.4,1
101022,20240915,17832,1,331.08,1
101023,20251007,12044,1,130.89,1
101024,20230922,8648,1,84.38,1
101025,20230910,11269,1,115.4,1
101026,20231016,34357,2,104.32,1
101027,20230109,30976,1,155.84,1
101028,20240108,20269,2,413.38,1
101029,20230715,25757,1,397.29,1
101030,20240920,18963,1,390.26,1
101031,20250411,202,1,142.54,1
101032,20251126,8430,1,191.39,1
101033,20251113,7365,1,115.85,1
101034,20240110,6468,1,360.43,1
101035,20230223,2469,1,51.52,1
101036,20230523,31568,2,410.56,1
101037,20230203,2243,1,18.95,1
101038,20241023,12143,1,364.76,1
101039,20230221,17710,1,301.9,1
101040,20250109,19854,1,52.31,1
101041,20250816,31064,1,329.18,1
101042,20250227,9774,1,107.58,1
101043,20231116,25768,1,410.94,1
101044,20240224,26788,3,411.58,1
101045,20250804,3891,1,369.44,1
101046,20250828,19875,2,200.4,1
101047,20240222,31977,1,377.18,1
101048,20250412,34043,4,381.62,1
101049,20250130,16077,1,98.09,1
101050,20250121,7942,1,358.9,1
101051,20251115,7365,1,173.84,1
101052,20231020,19927,1,104.87,1
101053,20250218,26887,1,67.17,0
101054,20231114,16501,1,146.41,1
101055,20240723,31265,2,430.58,1
101056,20250530,8374,1,439.78,1
101057,20241030,15375,1,309.6,1
101058,20230308,33273,1,272.39,1
101059,20240402,800,1,344.61,1
101060,20231129,19626,1,15.74,1
101061,20250522,12750,1,200.91,1
101062,20240706,18214,1,107.27,1
101063,20230817,3307,1,255.99,1
101064,20230604,8277,1,373.53,1
101065,20230820,15084,1,101.73,0
101066,20250830,23213,1,46.75,1
101067,20240626,34625,1,85.0,1
101068,20230818,25595,1,186.72,1
101069,20230205,23206,1,129.08,1
101070,20240327,7699,1,29.16,1
101071,20240707,16362,4,163.28,1
101072,20240409,30892,4,402.86,1
101073,20250221,3213,1,191.99,1
101074,20231115,11211,1,394.78,1
101075,20230206,26081,1,30.45,1
101076,20250621,23378,1,159.74,1
101077,20230107,14179,1,348.1,1
101078,20241001,32594,1,313.99,1
101079,20240820,10042,1,326.5,1
101080,20250920,11293,1,241.88,1
101081,20231126,4727,1,392.06,1
101082,20241026,1337,1,18.98,1
101083,20250422,27920,1,429.45,1
101084,20250802,28323,1,340.23,1
101085,20250617,29764,1,325.84,1
101086,20240104,3647,2,324.1,1
101087,20240514,1779,1,315.96,1
101088,20250220,21403,1,334.44,1
101089,20250627,17637,1,291.55,0
101090,20240721,7057,1,271.25,1
101091,20230723,34510,1,437.19,1
101092,20240922,19220,2,81.89,1
101093,20231017,12214,1,84.23,1
101094,20240117,21544,1,184.35,1
101095,20230504,12275,1,443.4,1
101096,20230719,6371,1,234.56,1
101097,20230406,14250,1,46.43,1
101098,20250419,34469,1,28.92,1
101099,20240105,23002,1,427.12,1
101100,20240808,4375,1,14.94,1
101101,20231011,20623,1,378.08,1
101102,20250120,34095,1,441.92,1
101103,20240423,29540,1,62.7,1
101104,20250214,14638,1,120.41,1
101105,20251031,8159,4,22.41,1
101106,20240909,19535,1,400.79,1
101107,20230214,5506,1,304.39,1
101108,20231221,31954,1,114.64,1
101109,20230829,1232,2,224.96,1
101110,20240121,21234,1,23.77,1
101111,20230406,29246,4,71.46,1
101112,20250922,9316,1,233.76,1
101113,20231204,14320,1,225.45,1
101114,20230404,33017,1,255.78,1
101115,20230820,14168,1,313.19,0
101116,20230806,34439,1,186.82,1
101117,20241116,6387,1,55.52,1
101118,20231224,26739,1,399.84,1
101119,20241122,11127,1,27.49,1
101120,20250113,6365,1,380.91,1
101121,20250723,34875,1,273.77,0
101122,20251105,15012,1,375.28,1
101123,20231101,24892,1,283.08,1
101124,20251117,5724,2,384.59,1
101125,20251123,28419,1,424.6,1
101126,20230816,24708,1,270.43,0
101127,20250410,3595,1,86.01,1
101128,20240810,18056,3,264.33,1
101129,20250822,6148,1,62.16,1
101130,20240707,1397,1,444.57,1
101131,20251013,11990,2,229.36,1
101132,20240823,33195,1,356.78,1
101133,20241207,14069,4,76.33,1
101134,20240127,28937,1,439.8,1
101135,20230902,29093,1,87.11,1
101136,20230123,1586,1,221.3,1
101137,20240905,33693,1,372.9,1
101138,20230404,33503,1,220.41,1
101139,20250413,28884,1,106.03,1
101140,20231106,26125,1,307.55,1
101141,20251224,31902,1,23.87,1
101142,20250926,22337,1,146.87,0
101143,20241022,15074,1,338.27,1
101144,20240114,25811,1,330.41,1
101145,20240724,16799,3,172.56,1
101146,20240419,16817,1,287.61,1
101147,20250519,27001,1,145.51,1
101148,20251020,12825,1,247.68,1
101149,20240407,25359,2,309.37,0
101150,20250424,4876,1,164.58,1
101151,20241031,16152,1,42.6,1
101152,20250506,9701,1,27.74,1
101153,20240918,17797,1,441.38,1
101154,20240417,6539,1,14.13,1
101155,20240527,29676,1,22.36,1
101156,20250412,30819,1,121.2,1
101157,20230702,33655,1,208.01,1
101158,20240507,18063,1,405.5,1
101159,20250114,22591,1,104.82,1
101160,20251213,20477,1,277.93,1
101161,20241128,9067,1,183.64,1
101162,20250326,24406,1,211.82,1
101163,20250728,20599,1,95.7,1
101164,20240510,33109,2,142.32,0
101165,20240103,14833,1,332.11,1
101166,20251220,20521,1,145.11,1
101167,20241207,20230,1,328.66,1
101168,20251219,1964,1,348.45,1
101169,20240416,8378,1,331.62,1
101170,20241026,30322,1,38.13,1
101171,20240331,17527,1,323.22,1
101172,20231104,13829,1,62.3,1
101173,20250314,13636,1,133.31,1
101174,20240821,18058,1,235.17,1
101175,20240819,27063,1,416.74,1
101176,20250406,3453,1,349.38,1
101177,20240820,14314,1,327.39,1
101178,20230705,7839,3,214.03,1
101179,20250724,14258,1,236.09,1
101180,20230528,12276,1,250.88,1
101181,20231101,9505,1,367.08,1
101182,20240125,34986,1,366.41,1
101183,20231002,22438,1,402.85,1
101184,20230711,13605,4,361.95,1
101185,20240605,7230,1,46.56,1
101186,20251223,23408,1,413.91,1
101187,20230217,26164,1,363.72,0
101188,20250714,18927,2,204.15,1
101189,20251006,9522,3,415.6,1
101190,20240609,13728,1,47.11,1
101191,20231102,981,1,40.67,1
101192,20230125,10427,1,390.19,1
101193,20231103,12111,1,343.36,1
101194,20231210,5684,1,86.41,0
101195,20240428,8842,1,109.99,1
101196,20230309,460,2,382.84,1
101197,20250101,8152,1,195.95,1
101198,20250106,31874,1,308.51,1
101199,20241015,11073,1,18.11,1
101200,20250604,18837,1,386.4,1
101201,20231117,3146,1,127.04,1
101202,20230228,28331,1,15.62,1
101203,20240107,23480,1,415.25,1
101204,20240616,19691,1,282.79,1
101205,20241130,10661,1,217.46,1
101206,20230626,12573,1,347.97,1
101207,20230923,2242,1,363.1,0
101208,20250530,29195,1,354.63,1
101209,20250927,14145,3,22.69,1
101210,20240215,7404,2,195.0,1
101211,20240304,32659,1,163.67,1
101212,20240928,6069,1,380.39,1
101213,20240819,31040,1,276.59,1
101214,20230125,3632,1,331.15,1
101215,20230211,2390,1,272.68,1
101216,20250816,19279,1,213.01,1
101217,20230512,4146,1,390.04,1
101218,20230121,32518,1,379.73,1
101219,20240407,4460,1,137.51,1
101220,20240528,5319,1,85.88,1
101221,20250104,23189,1,40.29,1
101222,20230407,9546,1,100.25,1
101223,20241009,17694,1,233.54,1
101224,20231207,30750,1,197.53,1
101225,20231223,629,1,241.84,1
101226,20230302,5478,1,162.94,1
101227,20250518,11528,1,423.53,1
101228,20240526,8313,1,324.55,0
101229,20230222,12534,1,378.91,0
101230,20241021,18049,1,361.11,1
101231,20230523,26479,1,66.22,1
101232,20231203,31419,1,156.93,1
101233,20230728,10123,1,302.14,1
101234,20240219,29752,1,170.98,1
101235,20231227,2665,1,60.52,1
101236,20251211,6524,1,207.95,1
101237,20230603,9260,1,209.1,1
101238,20240612,29697,1,262.38,1
101239,20251009,29736,1,430.0,1
101240,20240411,226,1,288.44,1
101241,20250417,13701,2,264.28,1
101242,20251201,31133,1,265.12,1
101243,20250128,20252,1,75.8,1
101244,20240423,2397,1,31.67,1
101245,20240112,13178,1,302.64,1
101246,20251030,11437,1,219.53,0
101247,20240501,2210,1,249.18,1
101248,20230716,21335,3,10.97,1
101249,20240721,11263,1,435.87,1
101250,20250207,19328,1,429.93,1
101251,20231230,1937,1,286.66,1
101252,20250605,34371,1,67.15,1
101253,20250407,2832,1,156.56,1
101254,20230521,10345,1,145.84,1
101255,20250604,13173,1,391.72,1
101256,20240717,5631,2,77.24,1
101257,20240115,15957,1,309.09,1
101258,20240424,34529,2,435.09,0
101259,20250113,14725,1,335.51,1
101260,20250720,28254,1,248.58,1
101261,20230724,20148,1,357.74,0
101262,20240818,24605,1,254.22,1
101263,20240206,15401,1,132.84,0
101264,20250513,15890,1,88.71,1
101265,20240626,33919,1,397.33,1
101266,20241103,7827,1,67.56,1
101267,20240615,28784,1,129.99,0
101268,20231113,31340,2,371.33,1
101269,20250404,34384,1,253.05,1
101270,20250827,33078,1,305.39,1
101271,20250606,31427,1,106.66,1
101272,20240802,4150,1,410.99,1
101273,20240803,6602,1,70.58,1
101274,20251031,15185,1,400.72,1
101275,20251117,17822,1,296.81,1
101276,20230515,22333,1,138.11,1
101277,20230228,364,1,88.58,1
101278,20250906,10940,1,444.09,1
101279,20250605,6832,2,348.5,1
101280,20230515,3723,1,93.92,1
101281,20230331,32887,1,122.1,1
101282,20250106,32370,1,101.31,1
101283,20231106,28442,1,132.51,1
101284,20230320,17462,1,390.65,1
101285,20241120,25902,1,406.04,1
101286,20240707,13203,1,228.83,1
101287,20240229,2615,1,447.06,0
101288,20240622,270,1,11.78,1
101289,20240703,34225,1,43.9,1
101290,20240229,6828,1,81.76,1
101291,20240723,34051,2,387.85,1
101292,20240622,5147,1,330.07,1
101293,20250825,8583,1,363.54,1
101294,20250226,2257,1,363.4,1
101295,20240701,31708,1,372.19,1
101296,20230206,16017,1,189.86,1
101297,20241228,6967,1,432.61,1
101298,20250425,20309,1,385.47,1
101299,20240103,18585,1,234.62,1
101300,20240405,17061,3,271.74,0
101301,20250610,6316,1,347.61,1
101302,20231207,13696,1,392.51,0
101303,20231218,2354,1,128.19,1
101304,20241120,865,1,416.71,1
101305,20251025,29773,1,210.76,1
101306,20240109,13128,1,243.69,1
101307,20250215,19056,1,337.45,1
101308,20251130,14949,1,191.09,1
101309,20240509,4419,1,168.46,1
101310,20230406,31586,1,448.17,1
101311,20250726,26412,1,448.68,1
101312,20240525,24437,1,398.13,1
101313,20230811,6628,1,339.09,1
101314,20250428,12645,1,152.65,1
101315,20230909,29734,1,298.47,1
101316,20240118,31707,1,78.85,1
101317,20230315,2729,1,210.81,1
101318,20250128,8921,1,118.41,1
101319,20230104,23387,1,443.68,1
101320,20240525,6182,1,299.41,0
101321,20230111,6905,1,197.84,1
101322,20241030,12238,1,186.71,0
101323,20250111,31833,3,18.35,1
101324,20250325,2149,1,446.63,1
101325,20250411,32241,1,166.78,1
101326,20250827,28398,1,108.76,1
101327,20250429,18158,1,286.99,1
101328,20250414,23066,4,19.06,1
101329,20230522,25165,1,67.73,1
101330,20250403,17540,1,420.01,1
101331,20250705,24142,1,282.58,1
101332,20241222,21169,4,98.45,1
101333,20240528,5735,1,236.73,1
101334,20250511,34597,3,161.63,0
101335,20230423,22012,1,372.98,1
101336,20250505,16961,1,142.9,1
101337,20250919,13141,1,443.47,1
101338,20230717,19882,1,342.51,1
101339,20230121,12159,1,48.59,1
101340,20240101,1125,1,176.48,1
101341,20251227,18711,1,268.39,1
101342,20240726,1387,1,292.89,1
101343,20250628,11247,1,258.73,1
101344,20240228,26712,1,306.7,1
101345,20230401,12486,1,139.72,1
101346,20231228,9174,1,185.35,1
101347,20240305,33693,1,111.87,1
101348,20241016,4423,1,118.27,1
101349,20240323,4688,1,424.07,1
101350,20231216,21167,1,244.62,1
101351,20250727,22146,1,198.37,1
101352,20250315,27642,1,438.32,1
101353,20240604,1025,1,341.05,1
101354,20230714,6513,2,426.91,1
101355,20240210,2156,1,283.41,1
101356,20230522,10807,1,407.47,1
101357,20230731,18155,3,174.86,1
101358,20230325,30567,1,294.88,1
101359,20231025,8175,1,127.64,1
101360,20230911,15465,1,170.65,1
101361,20250104,26872,1,44.3,1
101362,20230218,12764,1,275.41,1
101363,20230707,17068,1,62.3,1
101364,20230720,11973,1,266.3,1
101365,20250901,13319,1,10.74,1
101366,20240628,16939,1,233.18,1
101367,20240214,17534,1,137.12,1
101368,20250715,6715,1,276.04,1
101369,20251123,19251,1,376.94,1
101370,20251106,12996,1,177.96,1
101371,20250429,1818,1,417.17,1
101372,20250522,31382,1,91.44,0
101373,20230708,12182,1,67.73,1
101374,20240728,17954,1,366.57,1
101375,20251127,29679,1,256.66,1
101376,20241115,11848,1,275.17,1
101377,20240825,14163,1,187.62,0
101378,20230301,18515,1,301.83,1
101379,20250311,29635,1,404.0,0
101380,20241202,254,3,409.5,1
101381,20250504,9251,1,20.51,1
101382,20250226,4992,1,151.47,1
101383,20230808,11539,1,45.42,1
101384,20241114,5044,1,385.81,1
101385,20240414,9459,1,229.74,1
101386,20240523,634,1,243.67,1
101387,20240403,4709,1,221.0,1
101388,20240524,25689,1,36.74,1
101389,20250619,3816,1,398.39,1
101390,20240813,24367,1,231.96,1
