OrderKey,DateKey,CustomerKey,BranchKey,ProductKey,Qty,UnitPrice,Discount,NetRevenue
100482,20231027,3,4,54,89,412.43,0.0,36706.270000000004
100483,20241229,1182,3,182,25,412.43,0.0,10310.75
100484,20250812,1210,2,308,46,412.43,0.0,18971.78
100485,20241002,1165,2,171,57,412.43,0.0,23508.510000000002
100486,20230723,51,3,88,97,412.43,0.0,40005.71
100487,20250403,822,2,191,40,412.43,0.0,16497.2
100488,20241116,667,3,323,95,412.43,0.0,39180.85
100489,20250407,780,3,14,6,412.43,0.0,2474.58
100490,20250526,425,4,2,25,412.43,0.0,10310.75
100491,20251216,1399,2,454,74,412.43,0.0,30519.82
100492,20241024,120,1,441,78,412.43,3216.95,28952.59
100493,20240114,601,3,480,57,412.43,0.0,23508.510000000002
100494,20241220,618,4,381,59,412.43,0.0,24333.37
100495,20230413,1394,4,467,54,412.43,0.0,22271.22
100496,20251015,417,1,330,36,412.43,0.0,14847.48
100497,20230615,1231,3,384,61,412.43,0.0,25158.23
100498,20231228,543,3,110,29,412.43,0.0,11960.47
100499,20250718,164,4,34,92,412.43,0.0,37943.56
100500,20241114,134,2,26,58,412.43,0.0,23920.94
100501,20240401,635,2,409,62,412.43,0.0,25570.66
100502,20240709,1325,2,317,43,412.43,0.0,17734.49
100503,20250829,956,2,68,82,412.43,3381.93,30437.33
100504,20240112,1114,1,187,65,412.43,2680.8,24127.15
100505,20250916,72,3,19,61,412.43,0.0,25158.23
100506,20230509,359,3,2,3,412.43,0.0,1237.29
100507,20250604,549,4,431,76,412.43,0.0,31344.68
100508,20250821,101,3,50,10,412.43,0.0,4124.3
100509,20230823,30,3,414,83,412.43,3423.17,30808.520000000004
100510,20240519,719,2,310,3,412.43,0.0,1237.29
100511,20230805,1190,3,144,29,412.43,1196.05,10764.42
100512,20250304,1416,4,39,7,412.43,0.0,2887.01
100513,20240914,995,3,73,35,412.43,0.0,14435.050000000001
100514,20241211,521,3,207,25,412.43,0.0,10310.75
100515,20230908,1301,4,78,84,412.43,3464.41,31179.710000000003
100516,20230927,1193,3,167,33,412.43,0.0,13610.19
100517,20230307,837,3,51,91,412.43,0.0,37531.13
100518,20231224,1299,2,416,1,412.43,0.0,412.43
100519,20241011,249,3,280,47,412.43,0.0,19384.21
100520,20250902,512,1,41,5,412.43,206.22,1855.93
100521,20250101,112,2,265,88,412.43,0.0,36293.840000000004
100522,20240525,1042,4,472,31,412.43,1278.53,11506.8
100523,20251201,1484,3,349,97,412.43,0.0,40005.71
100524,20250322,1104,3,236,82,412.43,0.0,33819.26
100525,20251113,901,3,441,66,412.43,0.0,27220.38
100526,20240905,707,1,35,81,412.43,0.0,33406.83
100527,20231110,199,3,219,37,412.43,0.0,15259.91
100528,20230322,1140,1,483,69,412.43,0.0,28457.670000000002
100529,20250331,544,4,424,14,412.43,0.0,5774.02
100530,20230618,223,3,323,19,412.43,0.0,7836.17
100531,20231212,1486,2,424,79,412.43,3258.2,29323.77
100532,20240911,88,3,272,69,412.43,0.0,28457.670000000002
100533,20241016,1456,2,451,51,412.43,0.0,21033.93
100534,20241116,965,3,283,31,412.43,1278.53,11506.8
100535,20230806,328,3,144,87,412.43,0.0,35881.41
100536,20240313,822,3,264,34,412.43,0.0,14022.62
100537,20241129,103,4,68,48,412.43,0.0,19796.64
100538,20251212,998,2,204,92,412.43,0.0,37943.56
100539,20250402,298,2,362,30,412.43,0.0,12372.9
100540,20251107,675,4,229,72,412.43,2969.5,26725.46
100541,20250517,887,4,210,19,412.43,0.0,7836.17
100542,20241109,189,4,117,45,412.43,0.0,18559.35
100543,20230903,371,3,405,64,412.43,0.0,26395.52
100544,20241231,828,3,454,99,412.43,0.0,40830.57
100545,20241204,250,3,362,11,412.43,0.0,4536.7300000000005
100546,20241118,226,2,263,62,412.43,2557.07,23013.59
100547,20240726,124,2,118,34,412.43,1402.26,12620.36
100548,20240906,305,2,141,48,412.43,0.0,19796.64
100549,20240103,791,3,353,88,412.43,0.0,36293.840000000004
100550,20240827,803,4,201,75,412.43,0.0,30932.25
100551,20230909,398,3,40,53,412.43,0.0,21858.79
100552,20250707,1302,3,122,7,412.43,0.0,2887.01
100553,20230827,1182,1,174,76,412.43,0.0,31344.68
100554,20230505,3,2,162,78,412.43,3216.95,28952.59
100555,20240526,331,4,333,84,412.43,0.0,34644.12
100556,20241226,10,2,215,96,412.43,0.0,39593.28
100557,20240528,579,4,12,34,412.43,1402.26,12620.36
100558,20231124,681,2,107,48,412.43,0.0,19796.64
100559,20241010,197,3,248,88,412.43,0.0,36293.840000000004
100560,20240123,442,4,491,47,412.43,0.0,19384.21
100561,20251115,15,3,420,37,412.43,0.0,15259.91
100562,20251107,1146,2,404,59,412.43,2433.34,21900.03
100563,20240809,626,2,108,29,412.43,0.0,11960.47
100564,20231228,6,1,193,89,412.43,0.0,36706.270000000004
100565,20250415,516,1,146,21,412.43,866.1,7794.93
100566,20230228,1303,3,435,90,412.43,0.0,37118.7
100567,20240710,685,4,45,50,412.43,0.0,20621.5
100568,20240106,833,4,431,94,412.43,0.0,38768.42
100569,20251106,1080,1,500,74,412.43,0.0,30519.82
100570,20230120,959,4,320,82,412.43,0.0,33819.26
100571,20241004,1039,3,338,57,412.43,0.0,23508.510000000002
100572,20250420,1412,1,387,88,412.43,0.0,36293.840000000004
100573,20240721,91,1,355,19,412.43,0.0,7836.17
100574,20230505,717,3,474,87,412.43,0.0,35881.41
100575,20251214,239,2,169,4,412.43,0.0,1649.72
100576,20240825,521,2,356,55,412.43,0.0,22683.65
100577,20241127,1241,1,29,73,412.43,0.0,30107.39
100578,20231021,185,3,163,80,412.43,0.0,32994.4
100579,20240719,195,1,246,19,412.43,783.62,7052.55
100580,20240517,1063,1,309,53,412.43,0.0,21858.79
100581,20230422,1064,1,111,69,412.43,0.0,28457.670000000002
100582,20230530,16,1,202,21,412.43,0.0,8661.03
100583,20250811,1105,1,118,90,412.43,3711.87,33406.829999999994
100584,20231024,693,3,94,89,412.43,0.0,36706.270000000004
100585,20230906,65,2,71,23,412.43,0.0,9485.89
100586,20240811,1139,1,14,58,412.43,2392.09,21528.85
100587,20250525,285,1,349,42,412.43,0.0,17322.06
100588,20230404,146,1,417,87,412.43,3588.14,32293.270000000004
100589,20241027,1440,4,48,40,412.43,0.0,16497.2
100590,20230615,1403,3,412,37,412.43,0.0,15259.91
100591,20230228,1494,3,437,37,412.43,1525.99,13733.92
100592,20230322,267,4,78,83,412.43,0.0,34231.69
100593,20250807,1437,1,92,98,412.43,0.0,40418.14
100594,20230614,660,1,434,33,412.43,0.0,13610.19
100595,20230312,736,3,280,36,412.43,0.0,14847.48
100596,20240528,1010,2,181,70,412.43,0.0,28870.100000000002
100597,20250818,982,3,334,5,412.43,0.0,2062.15
100598,20231113,399,4,33,31,412.43,0.0,12785.33
100599,20240509,291,3,427,44,412.43,0.0,18146.920000000002
100600,20230305,80,1,107,41,412.43,0.0,16909.63
100601,20240610,372,4,299,48,412.43,0.0,19796.64
100602,20241028,1186,2,166,24,412.43,0.0,9898.32
100603,20241022,1172,4,493,61,412.43,2515.82,22642.41
100604,20231231,1012,1,196,68,412.43,0.0,28045.24
100605,20231220,1229,2,261,99,412.43,0.0,40830.57
100606,20230531,824,1,390,60,412.43,0.0,24745.8
100607,20240223,973,2,206,90,412.43,0.0,37118.7
100608,20230522,50,3,489,26,412.43,0.0,10723.18
100609,20250523,1438,2,109,46,412.43,0.0,18971.78
100610,20251210,121,1,116,29,412.43,0.0,11960.47
100611,20251212,1008,1,384,86,412.43,0.0,35468.98
100612,20250910,458,3,421,60,412.43,0.0,24745.8
100613,20241116,1223,1,97,82,412.43,0.0,33819.26
100614,20250224,226,4,78,76,412.43,3134.47,28210.21
100615,20231201,1284,2,422,39,412.43,1608.48,14476.29
100616,20241208,278,2,264,57,412.43,0.0,23508.510000000002
100617,20240618,989,3,257,51,412.43,0.0,21033.93
100618,20240718,4,3,342,8,412.43,329.94,2969.5
100619,20250512,1217,4,158,51,412.43,0.0,21033.93
100620,20231128,1328,1,22,62,412.43,0.0,25570.66
100621,20231222,919,4,171,28,412.43,0.0,11548.04
100622,20251109,151,3,242,67,412.43,2763.28,24869.530000000002
100623,20230327,6,4,106,87,412.43,3588.14,32293.270000000004
100624,20240722,1477,3,156,19,412.43,0.0,7836.17
100625,20251030,1239,4,326,38,412.43,0.0,15672.34
100626,20241124,1351,4,96,63,412.43,0.0,25983.09
100627,20240928,922,1,217,16,412.43,0.0,6598.88
100628,20231102,955,4,381,13,412.43,0.0,5361.59
100629,20240117,85,3,384,26,412.43,0.0,10723.18
100630,20250826,418,4,461,91,412.43,3753.11,33778.02
100631,20241011,154,1,61,20,412.43,824.86,7423.740000000001
100632,20240822,714,4,301,73,412.43,0.0,30107.39
100633,20230523,706,4,458,19,412.43,0.0,7836.17
100634,20230126,1294,2,273,27,412.43,1113.56,10022.050000000001
100635,20251208,1270,1,206,19,412.43,0.0,7836.17
100636,20240309,373,3,16,12,412.43,0.0,4949.16
100637,20241118,1095,3,113,84,412.43,0.0,34644.12
100638,20230428,1226,3,284,43,412.43,0.0,17734.49
100639,20250127,1375,4,141,94,412.43,0.0,38768.42
100640,20251115,904,3,155,47,412.43,0.0,19384.21
100641,20241026,58,2,17,94,412.43,3876.84,34891.58
100642,20230623,769,4,116,8,412.43,0.0,3299.44
100643,20241101,221,3,366,9,412.43,0.0,3711.87
100644,20250522,1183,3,394,70,412.43,2887.01,25983.090000000004
100645,20240419,1232,3,46,12,412.43,0.0,4949.16
100646,20250928,238,4,291,67,412.43,0.0,27632.81
100647,20241220,851,4,436,11,412.43,0.0,4536.7300000000005
100648,20251017,1212,1,294,59,412.43,0.0,24333.37
100649,20241204,702,1,202,51,412.43,0.0,21033.93
100650,20230630,394,2,302,71,412.43,0.0,29282.53
100651,20231216,1278,4,426,41,412.43,0.0,16909.63
100652,20230915,997,3,123,56,412.43,0.0,23096.08
100653,20251026,349,1,225,14,412.43,0.0,5774.02
100654,20250515,322,3,293,97,412.43,4000.57,36005.14
100655,20250116,1204,3,26,25,412.43,0.0,10310.75
100656,20231211,895,1,433,90,412.43,0.0,37118.7
100657,20230825,777,1,248,98,412.43,0.0,40418.14
100658,20250511,1387,1,191,59,412.43,0.0,24333.37
100659,20240709,1328,3,46,56,412.43,0.0,23096.08
100660,20231011,1406,3,437,17,412.43,0.0,7011.31
100661,20241129,828,3,154,71,412.43,0.0,29282.53
100662,20230305,126,3,288,80,412.43,0.0,32994.4
100663,20231227,1006,3,488,60,412.43,0.0,24745.8
100664,20240703,374,3,342,72,412.43,0.0,29694.96
100665,20230718,1204,4,350,78,412.43,0.0,32169.54
100666,20251222,555,3,168,33,412.43,0.0,13610.19
100667,20230923,715,2,317,43,412.43,0.0,17734.49
100668,20230628,818,4,454,4,412.43,164.97,1484.75
100669,20230917,1112,1,472,18,412.43,0.0,7423.74
100670,20250526,1267,2,298,40,412.43,0.0,16497.2
100671,20240513,530,4,79,23,412.43,0.0,9485.89
100672,20241016,1252,4,448,8,412.43,0.0,3299.44
100673,20230203,77,3,113,38,412.43,0.0,15672.34
100674,20230225,290,1,238,12,412.43,0.0,4949.16
100675,20240607,851,3,175,39,412.43,0.0,16084.77
100676,20250719,119,4,189,4,412.43,0.0,1649.72
100677,20251004,1201,4,422,39,412.43,0.0,16084.77
100678,20230507,218,4,395,32,412.43,0.0,13197.76
100679,20240918,725,2,417,98,412.43,0.0,40418.14
100680,20251031,905,4,347,75,412.43,3093.23,27839.02
100681,20240324,816,3,8,20,412.43,0.0,8248.6
100682,20250802,1036,4,181,19,412.43,0.0,7836.17
100683,20230702,1137,3,493,2,412.43,0.0,824.86
100684,20251118,320,2,116,28,412.43,0.0,11548.04
100685,20250504,26,3,499,19,412.43,783.62,7052.55
100686,20251122,391,2,294,12,412.43,0.0,4949.16
100687,20250116,55,1,494,63,412.43,0.0,25983.09
100688,20240218,1232,4,328,73,412.43,0.0,30107.39
100689,20251120,1464,4,11,1,412.43,0.0,412.43
100690,20231123,151,3,467,22,412.43,0.0,9073.460000000001
100691,20231231,463,2,33,77,412.43,3175.71,28581.4
100692,20250224,913,1,110,55,412.43,0.0,22683.65
100693,20250521,1352,1,335,7,412.43,0.0,2887.01
100694,20251113,1222,3,263,15,412.43,0.0,6186.45
100695,20230918,935,2,9,30,412.43,1237.29,11135.61
100696,20250629,1244,4,266,25,412.43,0.0,10310.75
100697,20250417,1328,3,204,84,412.43,0.0,34644.12
100698,20230407,511,3,380,56,412.43,0.0,23096.08
100699,20240323,773,4,334,67,412.43,0.0,27632.81
100700,20231129,404,1,259,22,412.43,907.35,8166.110000000001
100701,20231213,363,4,279,29,412.43,1196.05,10764.42
100702,20251221,1095,4,105,44,412.43,0.0,18146.920000000002
100703,20241216,862,3,156,46,412.43,1897.18,17074.6
100704,20250320,1118,1,229,16,412.43,0.0,6598.88
100705,20251217,719,1,308,33,412.43,0.0,13610.19
100706,20240310,475,1,299,78,412.43,0.0,32169.54
100707,20250704,770,2,113,5,412.43,206.22,1855.93
100708,20240524,228,3,136,75,412.43,0.0,30932.25
100709,20250916,347,1,225,59,412.43,0.0,24333.37
100710,20230821,1199,1,332,7,412.43,0.0,2887.01
100711,20251127,808,2,184,49,412.43,0.0,20209.07
100712,20231004,217,3,341,17,412.43,0.0,7011.31
100713,20231227,548,2,342,62,412.43,0.0,25570.66
100714,20250510,1421,2,254,75,412.43,0.0,30932.25
100715,20240401,724,1,83,36,412.43,0.0,14847.48
100716,20241122,1014,1,297,42,412.43,0.0,17322.06
100717,20240605,274,3,184,54,412.43,2227.12,20044.100000000002
100718,20250423,115,3,485,88,412.43,0.0,36293.840000000004
100719,20231013,203,3,410,20,412.43,0.0,8248.6
100720,20230330,518,3,3,14,412.43,577.4,5196.620000000001
100721,20231210,1149,2,154,4,412.43,164.97,1484.75
100722,20240710,308,2,381,37,412.43,0.0,15259.91
100723,20230808,1222,3,407,47,412.43,0.0,19384.21
100724,20240204,913,3,378,55,412.43,0.0,22683.65
100725,20240410,895,1,161,7,412.43,0.0,2887.01
100726,20230329,66,1,396,72,412.43,0.0,29694.96
100727,20241102,953,2,465,72,412.43,2969.5,26725.46
100728,20251003,208,4,215,70,412.43,0.0,28870.100000000002
100729,20230722,278,3,244,80,412.43,0.0,32994.4
100730,20241114,625,1,6,32,412.43,0.0,13197.76
100731,20241230,139,3,174,24,412.43,0.0,9898.32
100732,20240506,676,1,324,63,412.43,0.0,25983.09
100733,20250224,1333,3,96,64,412.43,0.0,26395.52
100734,20240425,332,1,77,46,412.43,0.0,18971.78
100735,20240811,1192,3,112,85,412.43,0.0,35056.55
100736,20230112,547,3,128,26,412.43,0.0,10723.18
100737,20250209,1067,2,348,55,412.43,2268.37,20415.280000000002
100738,20241228,889,4,359,21,412.43,0.0,8661.03
100739,20230303,681,3,234,86,412.43,0.0,35468.98
100740,20240226,832,2,36,17,412.43,701.13,6310.18
100741,20251218,271,2,111,78,412.43,3216.95,28952.59
100742,20240507,300,4,213,11,412.43,0.0,4536.7300000000005
100743,20240808,1066,2,75,8,412.43,0.0,3299.44
100744,20251027,699,2,1,93,412.43,0.0,38355.99
100745,20250319,1351,3,160,69,412.43,0.0,28457.670000000002
100746,20241101,285,2,379,19,412.43,0.0,7836.17
100747,20250629,937,2,36,65,412.43,2680.8,24127.15
100748,20250909,262,3,77,66,412.43,0.0,27220.38
100749,20240620,996,4,289,81,412.43,0.0,33406.83
100750,20240710,1279,4,227,84,412.43,0.0,34644.12
100751,20240322,194,3,52,33,412.43,0.0,13610.19
100752,20251210,81,3,299,38,412.43,0.0,15672.34
100753,20250218,411,1,5,31,412.43,0.0,12785.33
100754,20230503,1163,3,401,63,412.43,2598.31,23384.78
100755,20250908,730,4,108,75,412.43,0.0,30932.25
100756,20240716,756,4,320,14,412.43,577.4,5196.620000000001
100757,20230413,1127,1,342,30,412.43,0.0,12372.9
100758,20241001,1394,4,142,75,412.43,0.0,30932.25
100759,20240503,855,2,266,91,412.43,0.0,37531.13
100760,20250925,51,1,54,68,412.43,2804.52,25240.72
100761,20230917,1262,2,35,56,412.43,0.0,23096.08
100762,20250730,40,1,237,49,412.43,0.0,20209.07
100763,20241009,769,2,314,80,412.43,0.0,32994.4
100764,20230325,921,2,356,22,412.43,0.0,9073.460000000001
100765,20251213,223,3,380,69,412.43,2845.77,25611.9
100766,20240820,518,3,407,93,412.43,0.0,38355.99
100767,20231204,607,3,300,12,412.43,0.0,4949.16
100768,20240704,381,2,424,37,412.43,0.0,15259.91
100769,20250902,272,4,41,42,412.43,0.0,17322.06
100770,20231213,1423,2,147,42,412.43,0.0,17322.06
100771,20230904,1430,3,420,9,412.43,0.0,3711.87
100772,20230627,146,3,27,7,412.43,0.0,2887.01
100773,20231209,434,1,3,65,412.43,0.0,26807.95
100774,20250608,840,3,5,51,412.43,0.0,21033.93
100775,20240707,229,2,473,91,412.43,0.0,37531.13
100776,20231012,743,1,133,60,412.43,0.0,24745.8
100777,20230806,454,4,493,97,412.43,4000.57,36005.14
100778,20231231,363,3,498,74,412.43,0.0,30519.82
100779,20251121,1275,2,498,9,412.43,371.19,3340.68
100780,20240116,394,2,119,58,412.43,0.0,23920.94
100781,20251224,1319,4,70,55,412.43,0.0,22683.65
100782,20240721,570,1,193,29,412.43,1196.05,10764.42
100783,20230820,682,4,287,77,412.43,0.0,31757.11
100784,20251009,1325,1,427,5,412.43,206.22,1855.93
100785,20240624,739,4,484,95,412.43,3918.08,35262.77
100786,20250309,1052,3,171,35,412.43,0.0,14435.050000000001
100787,20251221,601,4,315,72,412.43,0.0,29694.96
100788,20230319,604,1,32,68,412.43,2804.52,25240.72
100789,20230519,1097,3,135,49,412.43,0.0,20209.07
100790,20250324,313,3,32,58,412.43,0.0,23920.94
100791,20231128,1104,3,133,44,412.43,0.0,18146.920000000002
100792,20230825,1053,3,72,38,412.43,0.0,15672.34
100793,20230304,747,2,334,78,412.43,0.0,32169.54
100794,20230204,1335,3,394,75,412.43,0.0,30932.25
100795,20250601,663,2,284,34,412.43,0.0,14022.62
100796,20230703,57,3,54,73,412.43,0.0,30107.39
100797,20240703,1434,4,126,75,412.43,0.0,30932.25
100798,20241120,495,1,412,26,412.43,1072.32,9650.86
100799,20240517,1157,2,25,2,412.43,0.0,824.86
100800,20230213,1000,2,120,3,412.43,0.0,1237.29
100801,20250612,147,4,309,81,412.43,0.0,33406.83
100802,20230117,229,3,34,69,412.43,0.0,28457.670000000002
100803,20250517,854,1,454,35,412.43,0.0,14435.050000000001
100804,20251011,332,2,216,50,412.43,2062.15,18559.35
100805,20240522,1473,3,226,79,412.43,0.0,32581.97
100806,20240915,776,3,58,99,412.43,0.0,40830.57
100807,20240712,1468,2,333,46,412.43,0.0,18971.78
100808,20240326,442,3,385,78,412.43,3216.95,28952.59
100809,20251006,1001,4,105,50,412.43,0.0,20621.5
100810,20251012,411,3,246,82,412.43,3381.93,30437.33
100811,20240105,213,1,368,18,412.43,0.0,7423.74
100812,20241128,109,4,211,12,412.43,0.0,4949.16
100813,20251111,545,2,488,45,412.43,1855.94,16703.41
100814,20251207,1126,3,172,45,412.43,0.0,18559.35
100815,20240816,686,3,277,25,412.43,0.0,10310.75
100816,20240615,421,3,137,32,412.43,1319.78,11877.98
100817,20231126,889,3,490,59,412.43,0.0,24333.37
100818,20251205,1477,3,228,20,412.43,0.0,8248.6
100819,20230712,639,2,73,89,412.43,0.0,36706.270000000004
100820,20241030,734,3,433,52,412.43,0.0,21446.36
100821,20231129,412,2,255,76,412.43,0.0,31344.68
100822,20231126,1118,3,132,75,412.43,0.0,30932.25
100823,20240417,484,2,239,3,412.43,0.0,1237.29
100824,20251231,771,1,162,59,412.43,0.0,24333.37
100825,20230325,820,3,65,28,412.43,0.0,11548.04
100826,20241029,44,1,100,62,412.43,2557.07,23013.59
100827,20230502,1340,4,440,56,412.43,0.0,23096.08
100828,20230725,58,2,170,85,412.43,3505.66,31550.890000000003
100829,20240530,607,2,134,53,412.43,0.0,21858.79
100830,20240817,1166,3,105,26,412.43,1072.32,9650.86
100831,20231110,390,1,68,52,412.43,0.0,21446.36
100832,20231221,787,4,114,93,412.43,0.0,38355.99
100833,20230507,1470,1,397,2,412.43,0.0,824.86
100834,20231212,1029,3,65,21,412.43,866.1,7794.93
100835,20251210,1457,1,436,69,412.43,2845.77,25611.9
100836,20251125,435,1,248,65,412.43,0.0,26807.95
100837,20240103,123,4,216,26,412.43,1072.32,9650.86
100838,20241022,1014,3,118,76,412.43,3134.47,28210.21
100839,20251027,626,1,125,94,412.43,0.0,38768.42
100840,20230110,952,4,91,26,412.43,1072.32,9650.86
100841,20250713,759,2,251,24,412.43,0.0,9898.32
100842,20251128,876,3,394,6,412.43,0.0,2474.58
100843,20230513,18,3,315,87,412.43,0.0,35881.41
100844,20230801,685,2,362,2,412.43,0.0,824.86
100845,20251206,511,3,390,86,412.43,3546.9,31922.08
100846,20240917,1247,2,365,4,412.43,164.97,1484.75
100847,20230123,722,4,127,47,412.43,0.0,19384.21
100848,20231109,244,4,106,1,412.43,0.0,412.43
100849,20240611,9,3,50,41,412.43,1690.96,15218.670000000002
100850,20250211,1370,3,13,22,412.43,0.0,9073.460000000001
100851,20250410,898,4,464,69,412.43,0.0,28457.670000000002
100852,20251229,122,4,325,21,412.43,0.0,8661.03
100853,20231202,480,1,349,29,412.43,0.0,11960.47
100854,20240918,1322,1,228,29,412.43,0.0,11960.47
100855,20240912,1389,3,218,2,412.43,0.0,824.86
100856,20240418,1350,2,154,95,412.43,0.0,39180.85
100857,20230809,852,4,47,34,412.43,0.0,14022.62
100858,20251217,840,3,179,99,412.43,0.0,40830.57
100859,20250828,1133,4,128,93,412.43,0.0,38355.99
100860,20240804,836,1,135,19,412.43,783.62,7052.55
100861,20241118,857,3,450,57,412.43,2350.85,21157.660000000003
100862,20231012,543,3,297,5,412.43,206.22,1855.93
100863,20240924,1146,3,191,99,412.43,0.0,40830.57
100864,20250215,275,4,169,13,412.43,0.0,5361.59
100865,20240822,71,3,265,22,412.43,0.0,9073.460000000001
100866,20251225,1199,4,137,40,412.43,0.0,16497.2
100867,20241125,1317,3,102,12,412.43,0.0,4949.16
100868,20240301,862,3,66,15,412.43,0.0,6186.45
100869,20250529,1499,3,63,93,412.43,3835.6,34520.39
100870,20230811,1043,2,461,23,412.43,0.0,9485.89
100871,20240320,1117,1,163,1,412.43,0.0,412.43
100872,20240123,1433,4,198,60,412.43,0.0,24745.8
100873,20240521,1077,2,471,42,412.43,0.0,17322.06
100874,20250610,1022,2,391,60,412.43,0.0,24745.8
100875,20240720,992,2,101,65,412.43,2680.8,24127.15
100876,20250625,587,3,256,63,412.43,0.0,25983.09
100877,20241027,558,4,222,28,412.43,0.0,11548.04
100878,20240115,1439,4,111,75,412.43,0.0,30932.25
100879,20250712,1156,3,487,16,412.43,0.0,6598.88
100880,20231023,642,4,66,23,412.43,948.59,8537.3
100881,20231009,679,3,390,47,412.43,0.0,19384.21
100882,20240811,1267,1,67,91,412.43,0.0,37531.13
100883,20231111,91,1,448,76,412.43,0.0,31344.68
100884,20230115,1370,2,382,39,412.43,0.0,16084.77
100885,20241220,915,4,62,54,412.43,0.0,22271.22
100886,20240818,1388,4,487,33,412.43,0.0,13610.19
100887,20240606,1146,2,462,45,412.43,0.0,18559.35
